"Format","AiM CSV File"
"Session","Sodegaura"
"Vehicle","RS660"
"Racer","Mao"
"Championship",""
"Comment","Ripa"
"Date","Saturday, April 25, 2026"
"Time","2:58 PM"
"Sample Rate","20"
"Duration","977.993"
"Segment","Session"
"Beacon Markers","303.381","388.57","473.951","562.23","649.566","733.329","818.162","977.993"
"Segment Times","5:03.381","1:25.189","1:25.381","1:28.279","1:27.336","1:23.763","1:24.833","2:39.831"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude","RPM dup 2","Throttle","Gear","Speed Rear","Lean Angle","Engine Brake"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg","rpm","%","gear","km/h","deg","#"

"133.600","0.0063","12","0.0000","0.0000","-6.7731","-9.6774","0.0000","138.7941","8.1000","0.1465","10000.0000","35.39472810","140.08812691","1459.0594","0.0000","0.0000","0.0000","-0.0001","1.0000"
"133.650","0.0387","12","0.0000","0.0000","35.1045","-8.6886","0.0000","138.8105","8.1000","0.1408","10000.0000","35.39472809","140.08812689","1465.0000","0.0000","0.0000","0.0000","-0.0001","1.0000"
"133.700","0.0651","12","0.0000","0.0000","21.8932","-28.4713","0.0000","138.7993","8.1000","0.1500","10000.0000","35.39472806","140.08812682","1491.5000","0.0000","0.0000","0.0000","-0.0001","1.0000"
"133.750","0.1095","12","0.0000","0.0000","1.8677","153.0048","0.0000","138.7930","8.1000","0.1443","10000.0000","35.39472804","140.08812687","1518.0000","0.0000","0.0000","0.0000","-0.0001","1.0000"
"133.800","0.0931","12","0.0000","0.0000","-13.2921","-104.4289","0.0000","138.7832","8.1000","0.1482","10000.0000","35.39472805","140.08812685","1488.0000","0.0000","0.0000","0.0000","-0.0001","1.0000"
"133.850","0.1349","12","0.0000","0.0000","-13.4553","-77.9619","0.0000","138.7700","8.1000","0.1300","10000.0000","35.39472804","140.08812676","1458.0000","0.0000","0.0000","0.0000","-0.0001","1.0000"
"133.900","0.2089","12","0.0000","0.0000","-8.3301","-60.0622","0.0000","138.7750","8.1000","0.1332","10000.0000","35.39472811","140.08812666","1482.5000","0.0000","0.0000","0.0000","-0.0001","1.0000"
"133.950","0.1454","12","0.0000","0.0000","-8.3087","-79.0824","0.0000","138.7769","8.1000","0.1343","10000.0000","35.39472803","140.08812669","1507.0000","0.0000","0.0000","0.0000","-0.0001","1.0000"
"134.000","0.0438","12","0.0000","0.0000","-29.3394","39.6513","0.0000","138.7649","8.1000","0.1382","10000.0000","35.39472806","140.08812671","1475.5000","0.0000","0.0000","0.0000","-0.0001","1.0000"
"134.050","0.1516","12","0.0000","0.0000","-14.0498","37.0608","0.0000","138.7695","8.1000","0.1577","10000.0000","35.39472813","140.08812669","1444.0000","0.0000","0.0000","0.0000","-0.0001","1.0000"
"134.100","0.0828","12","0.0000","0.0000","-29.6164","-64.0592","0.0000","138.7670","8.1000","0.1300","10000.0000","35.39472805","140.08812659","1430.0000","0.0000","0.0000","0.0000","-0.0001","1.0000"
"134.150","0.1779","12","0.0000","0.0000","-6.6986","-102.2991","0.0000","138.7627","8.1000","0.1415","10000.0000","35.39472807","140.08812654","1416.0000","0.0000","0.0000","0.0000","-0.0001","1.0000"
"134.200","0.0823","12","0.0000","0.0000","-19.7633","-117.6761","0.0000","138.7528","8.1000","0.1417","10000.0000","35.39472805","140.08812648","1462.5347","0.0000","0.0000","0.0000","-0.0001","1.0000"
"134.250","0.0805","12","0.0000","0.0000","-17.4726","-36.9858","0.0000","138.7455","8.1000","0.1308","10000.0000","35.39472819","140.08812649","1509.0693","0.0000","0.0000","0.0000","-0.0001","1.0000"
"134.300","0.0931","12","0.0000","0.0000","-22.6083","-32.9859","0.0000","138.7436","8.1000","0.1400","10000.0000","35.39472816","140.08812654","1467.3700","0.0000","0.0000","0.0000","-0.0001","1.0000"
"134.350","0.0714","12","0.0000","0.0000","-32.2745","26.3987","0.0000","138.7313","8.1000","0.1343","10000.0000","35.39472817","140.08812654","1423.8700","0.0000","0.0000","0.0000","-0.0001","1.0000"
"134.400","0.0727","12","0.0000","0.0000","3.4292","-69.4780","0.0000","138.7426","8.1000","0.1465","10000.0000","35.39472809","140.08812643","1458.2800","0.0000","0.0000","0.0000","-0.0001","1.0000"
"134.450","0.0509","12","0.0000","0.0000","1.4166","135.0009","0.0000","138.7444","8.1000","0.1400","10000.0000","35.39472808","140.08812640","1494.2800","0.0000","0.0000","0.0000","-0.0001","1.0000"
"134.500","0.0578","12","0.0000","0.0000","9.7794","-18.2292","0.0000","138.7444","8.1000","0.1367","10000.0000","35.39472808","140.08812640","1437.1801","0.0000","0.0000","0.0000","-0.0001","1.0000"
"134.550","0.1184","12","0.0000","0.0000","18.8333","106.4456","0.0000","138.7444","8.1000","0.1357","10000.0000","35.39472808","140.08812640","1378.1801","0.0000","0.0000","0.0000","-0.0001","1.0000"
"134.600","0.1206","12","0.0000","0.0000","-14.3236","57.5272","0.0000","138.7350","8.1000","0.1565","10000.0000","35.39472814","140.08812641","1386.3101","0.0000","0.0000","0.0000","-0.0001","1.0000"
"134.650","0.1084","12","0.0000","0.0000","-30.4723","65.1273","0.0000","138.7214","8.0925","0.1493","10000.0000","35.39472812","140.08812635","1395.8101","0.0000","0.0000","0.0000","-0.0001","1.0000"
"134.700","0.1099","12","0.0000","0.0000","-12.3280","43.3118","0.0000","138.7251","8.0000","0.1433","10000.0000","35.39472809","140.08812639","1444.5100","0.0000","0.0000","0.0000","-0.0001","1.0000"
"134.750","0.1018","12","0.0000","0.0000","-1.8677","-26.9952","0.0000","138.7209","8.0000","0.1443","10000.0000","35.39472812","140.08812634","1494.0100","0.0000","0.0000","0.0000","-0.0001","1.0000"
"134.800","0.0598","12","0.0000","0.0000","1.2140","121.5048","0.0000","138.7300","8.0000","0.1400","10000.0000","35.39472815","140.08812627","1453.7623","0.0000","0.0000","0.0000","-0.0001","1.0000"
"134.850","0.0751","12","0.0000","0.0000","34.4324","119.0989","0.0000","138.7311","8.0000","0.1315","10000.0000","35.39472816","140.08812626","1411.6832","0.0000","0.0000","0.0000","-0.0001","1.0000"
"134.900","0.0885","12","0.0000","0.0000","-22.5619","54.6078","0.0000","138.7170","8.0000","0.1500","10000.0000","35.39472811","140.08812632","1462.8000","0.0000","0.0000","0.0000","-0.0001","1.0000"
"134.950","0.0360","12","0.0000","0.0000","-35.6568","-4.5329","0.0000","138.7023","8.0000","0.1385","10000.0000","35.39472813","140.08812628","1517.8000","0.0000","0.0000","0.0000","-0.0001","1.0000"
"135.000","0.1134","12","0.0000","0.0000","-15.8958","-136.9818","0.0000","138.7017","8.0000","0.1548","10000.0000","35.39472813","140.08812622","1466.2400","0.0000","0.0000","0.0000","-0.0001","1.0000"
"135.050","0.1247","12","0.0000","0.0000","-8.7898","-155.9053","0.0000","138.7145","8.0000","0.1593","10000.0000","35.39472806","140.08812619","1410.2400","0.0000","0.0000","0.0000","-0.0001","1.0000"
"135.100","0.0683","12","0.0000","0.0000","19.1193","-84.6821","0.0000","138.7199","8.0000","0.1435","10000.0000","35.39472813","140.08812619","1410.4000","0.0000","0.0000","0.0000","-0.0001","1.0000"
"135.150","0.1377","12","0.0000","0.0000","5.7322","66.0943","0.0000","138.7067","8.0000","0.1472","10000.0000","35.39472821","140.08812620","1412.9000","0.0000","0.0000","0.0000","-0.0001","1.0000"
"135.200","0.1426","12","0.0000","0.0000","-16.6851","-9.1511","0.0000","138.6870","8.0000","0.1517","10000.0000","35.39472825","140.08812616","1447.0800","0.0000","0.0000","0.0000","-0.0001","1.0000"
"135.250","0.0791","12","0.0000","0.0000","-17.6008","-33.8820","0.0000","138.6791","8.0000","0.1315","10000.0000","35.39472828","140.08812608","1482.5800","0.0000","0.0000","0.0000","-0.0001","1.0000"
"135.300","0.0707","12","0.0000","0.0000","-11.8196","42.9481","0.0000","138.6847","8.0000","0.1435","10000.0000","35.39472821","140.08812612","1439.8400","0.0000","0.0000","0.0000","-0.0001","1.0000"
"135.350","0.0668","12","0.0000","0.0000","3.8602","105.7286","0.0000","138.6843","8.0000","0.1300","10000.0000","35.39472813","140.08812606","1393.8400","0.0000","0.0000","0.0000","-0.0001","1.0000"
"135.400","0.1846","12","0.0000","0.0000","4.7021","6.9230","0.0000","138.6891","8.0000","0.1465","10000.0000","35.39472820","140.08812606","1434.2400","0.0000","0.0000","0.0000","-0.0001","1.0000"
"135.450","0.2053","12","0.0000","0.0000","0.6563","8.7928","0.0000","138.6773","8.0000","0.1593","10000.0000","35.39472838","140.08812600","1478.2400","0.0000","0.0000","0.0000","-0.0001","1.0000"
"135.500","0.0203","12","0.0000","0.0000","-5.1945","39.7224","0.0000","138.6666","8.0000","0.1435","10000.0000","35.39472825","140.08812600","1445.4399","0.0000","0.0000","0.0000","-0.0001","1.0000"
"135.550","0.1118","12","0.0000","0.0000","-9.4210","122.4932","0.0000","138.6699","8.0000","0.1300","10000.0000","35.39472816","140.08812599","1409.4399","0.0000","0.0000","0.0000","-0.0001","1.0000"
"135.600","0.2017","12","0.0000","0.0000","-4.7763","160.6275","0.0000","138.6671","8.0000","0.1465","10000.0000","35.39472813","140.08812593","1448.8000","0.0000","0.0000","0.0000","-0.0001","1.0000"
"135.650","0.2090","12","0.0000","0.0000","-13.3602","-149.1991","0.0000","138.6651","8.0000","0.1577","10000.0000","35.39472815","140.08812591","1491.3000","0.0000","0.0000","0.0000","-0.0001","1.0000"
"135.700","0.2245","12","0.0000","0.0000","-12.7817","-52.9903","0.0000","138.6498","8.0000","0.1332","10000.0000","35.39472825","140.08812578","1459.8800","0.0000","0.0000","0.0000","-0.0001","1.0000"
"135.750","0.1702","12","0.0000","0.0000","-21.2118","-69.1434","0.0000","138.6390","8.0000","0.1400","10000.0000","35.39472819","140.08812583","1425.3800","0.0000","0.0000","0.0000","-0.0001","1.0000"
"135.800","0.0154","12","0.0000","0.0000","-5.6421","-17.1985","0.0000","138.6510","8.0000","0.1482","10000.0000","35.39472811","140.08812585","1402.6139","0.0000","0.0000","0.0000","-0.0001","1.0000"
"135.850","0.1150","12","0.0000","0.0000","-16.5526","74.3739","0.0000","138.6539","8.0000","0.1507","10000.0000","35.39472812","140.08812584","1380.3367","0.0000","0.0000","0.0000","-0.0001","1.0000"
"135.900","0.1461","12","0.0000","0.0000","-5.7360","39.3192","0.0000","138.6479","7.9675","0.1600","10000.0000","35.39472822","140.08812578","1403.9100","0.0000","0.0000","0.0000","-0.0001","1.0000"
"135.950","0.0972","12","0.0000","0.0000","-19.8606","53.0223","0.0000","138.6332","7.9000","0.1485","10000.0000","35.39472824","140.08812584","1430.4100","0.0000","0.0000","0.0000","-0.0001","1.0000"
"136.000","0.1174","12","0.0000","0.0000","-18.4388","131.1108","0.0000","138.6306","7.9000","0.1400","10000.0000","35.39472817","140.08812581","1388.2900","0.0000","0.0000","0.0000","-0.0001","1.0000"
"136.050","0.1053","12","0.0000","0.0000","-35.1045","171.3114","0.0000","138.6145","7.9000","0.1400","10000.0000","35.39472815","140.08812580","1341.7900","0.0000","0.0000","0.0000","-0.0001","1.0000"
"136.100","0.1059","12","0.0000","0.0000","-21.2095","44.2563","0.0000","138.6303","7.9000","0.1465","10000.0000","35.39472818","140.08812577","1405.2700","0.0000","0.0000","0.0000","-0.0001","1.0000"
"136.150","0.1805","12","0.0000","0.0000","-6.2698","17.9272","0.0000","138.6237","7.9000","0.1600","10000.0000","35.39472824","140.08812577","1475.7700","0.0000","0.0000","0.0000","-0.0001","1.0000"
"136.200","0.1649","12","0.0000","0.0000","-11.8807","41.8297","0.0000","138.6190","7.9000","0.1600","10000.0000","35.39472822","140.08812580","1441.4600","0.0000","0.0000","0.0000","-0.0001","1.0000"
"136.250","0.1174","12","0.0000","0.0000","-17.6869","52.4250","0.0000","138.6190","7.9000","0.1493","10000.0000","35.39472822","140.08812580","1400.4600","0.0000","0.0000","0.0000","-0.0001","1.0000"
"136.300","0.1525","12","0.0000","0.0000","-12.5449","64.4029","0.0000","138.6169","7.9000","0.1465","10000.0000","35.39472823","140.08812578","1418.2100","0.0000","0.0000","0.0000","-0.0001","1.0000"
"136.350","0.1319","12","0.0000","0.0000","-13.4311","-7.2959","0.0000","138.6058","7.9000","0.1485","10000.0000","35.39472824","140.08812569","1439.7100","0.0000","0.0000","0.0000","-0.0001","1.0000"
"136.400","0.0955","12","0.0000","0.0000","-28.6072","-86.8548","0.0000","138.5955","7.9000","0.1318","10000.0000","35.39472826","140.08812561","1456.5100","0.0000","0.0000","0.0000","-0.0001","1.0000"
"136.450","0.0592","12","0.0000","0.0000","-48.1773","117.2010","0.0000","138.6007","7.9000","0.1215","10000.0000","35.39472823","140.08812566","1473.0100","0.0000","0.0000","0.0000","-0.0001","1.0000"
"136.500","0.1683","12","0.0000","0.0000","-14.7859","79.0231","0.0000","138.5990","7.9000","0.1433","10000.0000","35.39472824","140.08812569","1446.2700","0.0000","0.0000","0.0000","-0.0001","1.0000"
"136.550","0.2169","12","0.0000","0.0000","-18.9959","22.1478","0.0000","138.5882","7.9000","0.1500","10000.0000","35.39472831","140.08812567","1416.7700","0.0000","0.0000","0.0000","-0.0001","1.0000"
"136.600","0.1751","12","0.0000","0.0000","-17.2253","-33.1470","0.0000","138.5829","7.9000","0.1417","10000.0000","35.39472834","140.08812561","1407.0891","0.0000","0.0000","0.0000","-0.0001","1.0000"
"136.650","0.0720","12","0.0000","0.0000","-38.4550","-37.6521","0.0000","138.5829","7.9000","0.1208","10000.0000","35.39472823","140.08812567","1398.6732","0.0000","0.0000","0.0000","-0.0001","1.0000"
"136.700","0.0773","12","0.0000","0.0000","-32.1918","167.1315","0.0000","138.5809","7.9000","0.1300","10000.0000","35.39472824","140.08812560","1373.6200","0.0000","0.0000","0.0000","-0.0001","1.0000"
"136.750","0.1228","12","0.0000","0.0000","-23.2327","90.2185","0.0000","138.5820","7.9000","0.1472","10000.0000","35.39472824","140.08812560","1347.1200","0.0000","0.0000","0.0000","-0.0001","1.0000"
"136.800","0.1859","12","0.0000","0.0000","-16.7149","48.6585","0.0000","138.5677","7.9000","0.1600","10000.0000","35.39472833","140.08812562","1373.5200","0.0000","0.0000","0.0000","-0.0001","1.0000"
"136.850","0.0811","12","0.0000","0.0000","-30.5043","71.7531","0.0000","138.5651","7.9000","0.1315","10000.0000","35.39472823","140.08812554","1404.5200","0.0000","0.0000","0.0000","-0.0001","1.0000"
"136.900","0.1832","12","0.0000","0.0000","-16.4915","164.6328","0.0000","138.5673","7.9000","0.1500","10000.0000","35.39472811","140.08812558","1420.8000","0.0000","0.0000","0.0000","-0.0001","1.0000"
"136.950","0.1873","12","0.0000","0.0000","-6.8378","127.3312","0.0000","138.5678","7.9000","0.1443","10000.0000","35.39472811","140.08812557","1435.8000","0.0000","0.0000","0.0000","-0.0001","1.0000"
"137.000","0.3332","12","0.0000","0.0000","-2.3418","90.4892","0.0000","138.5660","7.9000","0.1400","10000.0000","35.39472821","140.08812568","1428.7200","0.0000","0.0000","0.0000","-0.0001","1.0000"
"137.050","0.3065","12","0.0000","0.0000","-3.9334","106.1824","0.0000","138.5603","7.9000","0.1400","10000.0000","35.39472815","140.08812569","1419.7200","0.0000","0.0000","0.0000","-0.0001","1.0000"
"137.100","0.1940","12","0.0000","0.0000","-12.6675","135.1152","0.0000","138.5583","7.9000","0.1367","10000.0000","35.39472817","140.08812567","1459.9399","0.0000","0.0000","0.0000","-0.0001","1.0000"
"137.150","0.1285","12","0.0000","0.0000","-19.2614","100.7252","0.0000","138.5571","7.9000","0.1357","10000.0000","35.39472818","140.08812557","1504.4399","0.0000","0.0000","0.0000","-0.0001","1.0000"
"137.200","0.2101","12","0.0000","0.0000","-13.1137","60.4630","0.0000","138.5602","7.9000","0.1565","10000.0000","35.39472816","140.08812566","1479.4800","0.0000","0.0000","0.0000","-0.0001","1.0000"
"137.250","0.1154","12","0.0000","0.0000","-17.9145","53.7115","0.0000","138.5488","7.9000","0.1493","10000.0000","35.39472812","140.08812577","1448.4800","0.0000","0.0000","0.0000","-0.0001","1.0000"
"137.300","0.1591","12","0.0000","0.0000","-12.6446","119.1816","0.0000","138.5432","7.9000","0.1433","10000.0000","35.39472812","140.08812573","1473.7822","0.0000","0.0000","0.0000","-0.0001","1.0000"
"137.350","0.1185","12","0.0000","0.0000","-33.7245","137.1982","0.0000","138.5429","7.9000","0.1328","10000.0000","35.39472805","140.08812569","1503.9802","0.0000","0.0000","0.0000","-0.0001","1.0000"
"137.400","0.1160","12","0.0000","0.0000","-13.1416","92.2769","0.0000","138.5477","7.9000","0.1365","10000.0000","35.39472801","140.08812568","1509.2500","0.0000","0.0000","0.0000","-0.0001","1.0000"
"137.450","0.1874","12","0.0000","0.0000","-3.3194","128.7043","0.0000","138.5487","7.9000","0.1400","10000.0000","35.39472801","140.08812569","1511.7500","0.0000","0.0000","0.0000","-0.0001","1.0000"
"137.500","0.0963","12","0.0000","0.0000","-16.3456","131.9576","0.0000","138.5467","7.9000","0.1367","10000.0000","35.39472802","140.08812567","1480.5000","0.0000","0.0000","0.0000","-0.0001","1.0000"
"137.550","0.0927","12","0.0000","0.0000","-35.3939","180.0000","0.0000","138.5358","7.9000","0.1357","10000.0000","35.39472796","140.08812562","1445.5000","0.0000","0.0000","0.0000","-0.0001","1.0000"
"137.600","0.0609","12","0.0000","0.0000","-54.3712","-67.5275","0.0000","138.5262","7.9000","0.1152","10000.0000","35.39472802","140.08812563","1459.1000","0.0000","0.0000","0.0000","-0.0001","1.0000"
"137.650","0.1847","12","0.0000","0.0000","-22.1931","-31.9942","0.0000","138.5141","7.9000","0.1408","10000.0000","35.39472802","140.08812557","1478.1000","0.0000","0.0000","0.0000","-0.0001","1.0000"
"137.700","0.0748","12","0.0000","0.0000","-25.7688","96.2172","0.0000","138.5271","7.9000","0.1468","10000.0000","35.39472800","140.08812563","1463.3500","0.0000","0.0000","0.0000","-0.0001","1.0000"
"137.750","0.0549","12","0.0000","0.0000","-28.1163","37.3994","0.0000","138.5309","7.9000","0.1343","10000.0000","35.39472790","140.08812562","1444.8500","0.0000","0.0000","0.0000","-0.0001","1.0000"
"137.800","0.1002","12","0.0000","0.0000","-25.4070","-145.6119","0.0000","138.5309","7.9000","0.1548","10000.0000","35.39472790","140.08812562","1435.3500","0.0000","0.0000","0.0000","-0.0001","1.0000"
"137.850","0.0658","13","0.0000","0.0000","-17.4390","126.5561","0.0000","138.5350","7.9000","0.1400","10000.0000","35.39472797","140.08812562","1426.8500","0.0000","0.0000","0.0000","-0.0001","1.0000"
"137.900","0.0963","13","0.0000","0.0000","-35.3939","180.0000","0.0000","138.5155","7.9000","0.1367","10000.0000","35.39472792","140.08812563","1471.9000","0.0000","0.0000","0.0000","-0.0001","1.0000"
"137.950","0.0813","13","0.0000","0.0000","-32.8529","-2.7793","0.0000","138.5188","7.9000","0.1357","10000.0000","35.39472798","140.08812555","1522.9000","0.0000","0.0000","0.0000","-0.0001","1.0000"
"138.000","0.0818","13","0.0000","0.0000","-50.7252","-95.6796","0.0000","138.5089","7.9000","0.1152","10000.0000","35.39472804","140.08812549","1484.7822","0.0000","0.0000","0.0000","-0.0001","1.0000"
"138.050","0.0658","13","0.0000","0.0000","-20.6465","-0.0792","0.0000","138.5132","7.9000","0.1485","10000.0000","35.39472801","140.08812556","1436.7623","0.0000","0.0000","0.0000","-0.0001","1.0000"
"138.100","0.0846","13","0.0000","0.0000","-36.3736","-16.4780","0.0000","138.5132","7.9000","0.1268","10000.0000","35.39472801","140.08812556","1461.8000","0.0000","0.0000","0.0000","-0.0001","1.0000"
"138.150","0.0360","13","0.0000","0.0000","-33.7539","130.7643","0.0000","138.5195","7.9000","0.1200","10000.0000","35.39472804","140.08812552","1496.8000","0.0000","0.0000","0.0000","-0.0001","1.0000"
"138.200","0.0727","13","0.0000","0.0000","-49.4926","13.1243","0.0000","138.5194","7.9000","0.1365","10000.0000","35.39472799","140.08812548","1458.3199","0.0000","0.0000","0.0000","-0.0001","1.0000"
